MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LotConfig,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Neighborhood_nan,CentralAir_N,CentralAir_Y,CentralAir_nan,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleType_nan
90,3,35.0,9400,1,0,1,6,5,1975,1975,250.0,3,4,1,2,1,1,945,0,0,945,1,980,0,0,980,0,2,2,0,4,0,3,4,0,5,1980.0,3,0,0,5,0,0,0,0,0,0,0,10,2006,1,127500,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
90,2,82.0,7136,1,0,4,6,6,1946,1950,423.0,3,4,1,2,3,3,484,0,495,979,1,979,979,0,1958,0,0,2,0,4,2,3,8,0,5,1946.0,2,2,492,4,0,0,0,0,0,0,0,8,2007,4,145000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
160,4,24.0,1300,1,3,4,6,6,1980,1980,0.0,3,4,1,2,3,3,285,0,276,561,1,561,668,0,1229,0,0,1,1,2,1,3,5,1,4,1980.0,0,2,462,4,150,0,0,0,0,0,0,5,2009,4,124000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,70.0,7420,1,3,4,5,5,1962,1962,0.0,3,4,1,3,3,3,417,0,640,1057,1,1057,0,0,1057,0,0,1,0,3,1,3,6,0,5,1977.0,0,2,576,4,0,0,0,0,0,0,0,4,2007,4,132000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,65.0,8450,1,3,4,7,5,2003,2003,0.0,2,4,2,2,3,2,699,0,638,1337,1,1337,0,0,1337,1,0,2,0,3,1,2,6,0,5,2003.0,1,2,531,4,0,39,0,0,0,0,0,10,2007,4,185000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
160,1,24.0,2572,1,3,2,7,5,1999,1999,0.0,2,4,2,2,3,3,604,0,92,696,1,696,720,0,1416,1,0,2,1,3,1,2,6,0,5,1999.0,2,2,484,4,0,44,0,0,0,0,0,5,2010,4,155000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,50.0,7207,1,0,4,5,7,1958,2008,0.0,3,2,1,3,3,1,696,0,162,858,1,858,0,0,858,1,0,1,0,2,1,3,4,0,5,1980.0,3,0,0,5,117,0,0,0,0,0,0,2,2010,4,116500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,69.0,12227,1,0,0,6,7,1977,1995,424.0,3,2,1,2,1,3,896,0,434,1330,1,1542,1330,0,2872,1,0,2,1,4,1,3,11,1,4,1977.0,0,2,619,4,550,282,0,0,0,0,0,7,2008,4,272000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
160,3,24.0,2308,1,3,0,6,6,1976,1976,0.0,3,4,1,2,3,3,556,0,248,804,1,804,744,0,1548,1,0,2,1,3,1,2,7,1,4,1976.0,2,2,440,4,48,0,0,0,0,0,0,7,2007,4,155000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,122.0,11923,1,0,0,9,5,2007,2007,0.0,2,4,2,0,3,3,0,0,1800,1800,1,1800,0,0,1800,0,0,2,0,2,1,0,7,0,5,2007.0,0,2,702,4,288,136,0,0,0,0,0,5,2009,4,239000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,80.0,11316,1,3,0,7,5,2002,2003,44.0,2,4,2,2,3,3,624,0,193,817,1,824,1070,0,1894,1,0,2,1,4,1,2,8,1,2,2002.0,0,2,510,4,0,40,0,0,0,0,0,2,2010,4,214900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,65.0,10237,1,3,4,6,5,2005,2007,0.0,2,4,2,2,3,3,0,0,783,783,1,783,701,0,1484,0,0,2,1,3,1,2,8,1,2,2005.0,0,2,393,4,0,72,0,0,0,0,0,7,2007,5,178900,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
50,3,130.0,9600,1,0,4,5,7,1940,1950,0.0,2,2,0,3,0,3,428,0,300,728,1,976,332,0,1308,1,0,1,1,2,1,3,7,2,4,1940.0,2,1,256,4,0,70,0,0,0,0,0,6,2009,4,160000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,69.0,7390,1,0,4,5,7,1955,1955,151.0,3,4,1,3,3,3,902,0,196,1098,1,1098,0,0,1098,1,0,1,0,3,1,3,6,0,5,1955.0,2,1,260,4,0,0,0,0,0,0,0,7,2008,4,135000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,4,50.0,5925,1,3,4,3,6,1910,1950,0.0,3,4,0,3,3,3,0,0,600,600,3,600,368,0,968,0,0,1,0,2,1,3,6,0,5,1980.0,3,0,0,5,0,0,0,0,0,0,0,5,2009,0,37900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
190,3,75.0,10382,1,3,4,6,5,1958,1958,105.0,3,1,1,3,3,1,513,0,75,588,1,1095,0,0,1095,1,0,1,0,2,1,3,6,0,5,1958.0,1,1,264,4,0,0,0,0,0,0,0,3,2006,4,140000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
50,3,60.0,10800,1,3,4,4,4,1949,1950,0.0,3,4,1,3,3,3,0,0,720,720,1,720,472,0,1192,0,0,1,1,4,1,3,6,0,5,1980.0,3,0,0,5,0,0,0,0,0,0,0,12,2006,0,135000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
160,3,36.0,2268,1,3,4,7,5,2003,2004,106.0,2,4,2,2,3,3,567,0,197,764,1,764,862,0,1626,0,0,2,0,2,1,2,6,0,5,2003.0,1,2,474,4,0,27,0,0,0,0,0,7,2009,4,173000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
120,3,55.0,7892,1,3,4,6,5,1979,1979,0.0,3,4,1,2,3,3,0,0,918,918,1,918,0,0,918,0,0,2,0,2,1,3,5,1,4,1979.0,2,1,264,4,28,0,0,0,0,0,0,4,2010,4,99500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,1,95.0,11639,1,3,0,7,5,2007,2008,0.0,2,4,2,2,3,3,0,0,1428,1428,1,1428,0,0,1428,0,0,2,0,3,1,2,6,0,5,2007.0,0,2,480,4,0,120,0,0,0,0,0,12,2008,5,182000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
70,3,60.0,11414,1,0,0,7,8,1910,1993,0.0,3,2,0,2,3,3,0,0,728,728,1,1136,883,0,2019,0,0,1,0,3,1,2,8,0,5,1997.0,2,2,532,4,509,135,0,0,0,0,0,10,2009,4,167500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
160,1,69.0,2651,1,3,2,7,5,2000,2000,0.0,2,4,2,2,3,3,641,0,32,673,1,673,709,0,1382,1,0,2,1,3,1,2,6,0,5,2000.0,2,2,490,4,153,50,0,0,0,0,0,4,2006,4,165000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
30,3,51.0,5900,1,0,4,4,7,1923,1958,0.0,3,4,2,2,3,3,0,0,440,440,1,869,0,0,869,0,0,1,0,2,1,1,4,0,5,1980.0,3,0,0,5,0,0,0,0,0,0,0,8,2006,4,85500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
120,1,35.0,4274,1,0,4,7,5,2006,2007,0.0,2,4,2,2,3,3,1106,0,135,1241,1,1241,0,0,1241,1,0,1,1,1,1,2,4,0,5,2007.0,0,2,569,4,0,116,0,0,0,0,0,11,2007,5,199900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
20,3,68.0,9450,1,3,4,4,5,1954,1954,0.0,3,4,1,3,3,3,552,0,342,894,1,894,0,0,894,0,0,1,0,3,1,3,5,0,5,1999.0,2,2,400,4,0,0,0,0,0,0,0,5,2007,0,110000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,80.0,8816,1,3,0,5,6,1963,1963,0.0,3,4,2,3,3,3,651,0,470,1121,1,1121,0,0,1121,1,0,1,0,3,1,3,5,0,5,1963.0,2,2,480,4,0,80,0,0,0,0,0,6,2009,4,139000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
85,3,69.0,12122,1,0,0,7,9,1961,2007,210.0,0,4,1,3,3,0,867,0,77,944,1,999,0,0,999,1,0,1,0,3,1,0,6,0,5,1961.0,1,2,588,4,144,76,0,0,0,0,0,7,2008,4,178400,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,98.0,12203,1,0,0,8,5,1998,1999,975.0,2,4,2,2,3,3,854,0,371,1225,1,1276,1336,0,2612,1,0,2,1,4,1,2,8,1,4,1998.0,0,3,676,4,250,0,0,0,0,0,0,7,2009,4,336000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,43.0,3182,1,3,4,7,5,2007,2007,16.0,2,4,2,2,3,0,0,0,1266,1266,1,1266,0,0,1266,0,0,2,0,2,1,2,6,1,2,2007.0,0,2,388,4,100,16,0,0,0,0,0,3,2008,4,159895,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,69.0,11250,1,3,0,8,5,2002,2002,0.0,2,4,2,2,3,2,0,0,1128,1128,1,1149,1141,0,2290,0,0,2,1,4,1,2,9,1,2,2002.0,2,2,779,4,0,0,0,0,0,0,0,5,2008,4,255900,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
90,3,75.0,10125,1,3,4,5,5,1977,1977,0.0,3,4,1,4,4,4,0,0,0,0,1,1302,432,0,1734,0,0,2,0,4,2,2,8,0,5,1977.0,2,2,539,4,0,0,0,0,0,0,0,8,2009,4,126000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
190,3,68.0,10880,1,3,4,5,5,1950,1950,0.0,3,4,1,3,3,3,1040,0,124,1164,2,1164,0,0,1164,1,0,1,0,3,1,3,5,0,5,1950.0,2,1,240,4,0,48,0,0,0,0,0,8,2008,4,125000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
50,4,59.0,5310,1,3,0,6,8,1910,2003,0.0,3,2,1,3,0,3,0,0,485,485,1,1001,634,0,1635,0,0,1,0,2,1,2,5,0,5,1950.0,2,1,255,1,394,0,0,0,0,0,0,6,2006,4,117000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,83.0,10159,1,0,4,9,5,2009,2010,450.0,0,4,2,0,3,0,1646,0,284,1930,1,1940,0,0,1940,1,0,2,1,3,1,0,8,1,2,2010.0,0,3,606,4,168,95,0,0,0,0,0,4,2010,5,395192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
60,3,69.0,12046,1,0,4,6,6,1976,1976,298.0,3,4,1,3,3,3,156,0,692,848,1,1118,912,0,2030,0,0,2,1,4,1,2,8,1,4,1976.0,0,2,551,4,0,224,0,0,0,0,0,6,2007,4,195000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,1,65.0,8125,1,3,4,7,5,2006,2006,0.0,2,4,2,2,1,3,0,0,770,770,1,778,798,0,1576,0,0,2,1,3,1,2,6,0,5,2006.0,1,2,614,4,0,50,0,0,0,0,0,8,2006,5,197000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
60,3,82.0,9452,1,3,4,8,5,1997,1998,423.0,2,4,2,2,3,3,1074,0,322,1396,1,1407,985,0,2392,1,0,2,1,3,1,2,7,1,4,1997.0,0,3,870,4,0,70,0,0,0,0,0,6,2006,4,348000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
70,4,121.0,17671,1,3,0,8,9,1882,1986,0.0,2,2,0,3,3,3,216,0,700,916,1,916,826,0,1742,0,0,1,1,4,1,2,8,1,2,1925.0,2,2,424,4,0,169,0,0,0,0,0,11,2009,4,168000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,80.0,9760,1,3,4,6,8,1964,1993,340.0,3,4,1,3,3,1,536,117,169,822,1,1020,831,0,1851,0,0,2,1,3,1,2,7,1,1,1964.0,1,2,440,4,239,42,0,0,0,0,0,7,2007,4,187000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,68.0,8846,1,3,4,6,5,2005,2006,0.0,3,4,2,2,3,3,0,0,750,750,1,750,750,0,1500,0,0,2,1,3,1,2,6,0,5,2005.0,1,2,564,4,0,35,0,0,0,0,0,8,2006,5,173900,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
20,3,96.0,12456,1,3,2,10,5,2006,2007,230.0,0,4,2,0,3,1,1172,0,528,1700,1,1718,0,0,1718,1,0,2,0,3,1,0,7,1,2,2008.0,0,3,786,4,216,48,0,0,0,0,0,7,2009,4,337500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,3,51.0,4712,1,0,4,4,7,1946,1950,0.0,3,4,1,3,3,3,384,0,363,747,1,774,456,0,1230,1,0,1,1,3,1,3,5,0,5,1946.0,2,1,305,4,0,57,0,0,63,0,0,8,2006,0,121600,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,69.0,10659,1,0,4,5,6,1961,1961,0.0,3,4,1,3,3,3,915,0,135,1050,1,1050,0,0,1050,1,0,1,0,3,1,3,6,0,5,1961.0,2,1,368,4,0,319,0,0,0,0,0,1,2006,4,136500,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
20,3,69.0,11717,1,0,4,6,6,1970,1970,571.0,3,4,1,3,3,3,0,0,1442,1442,1,1442,0,0,1442,0,0,2,0,2,1,3,6,1,4,1970.0,1,2,615,4,371,0,0,0,0,0,0,2,2009,4,185000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
30,4,60.0,9786,1,3,4,3,4,1922,1950,0.0,3,4,0,3,0,3,0,0,1007,1007,1,1077,0,0,1077,0,0,1,0,3,1,3,6,1,2,1922.0,2,1,210,4,0,100,48,0,0,0,0,5,2006,4,91000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
20,3,64.0,6762,1,3,4,7,5,2006,2006,24.0,2,4,2,2,3,0,686,0,501,1187,1,1208,0,0,1208,1,0,2,0,2,1,2,6,0,5,2006.0,1,2,632,4,105,61,0,0,0,0,0,2,2010,4,206000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,74.0,10206,1,3,0,3,3,1952,1952,0.0,3,4,3,4,4,4,0,0,0,0,2,944,0,0,944,0,0,1,0,2,1,1,4,0,5,1956.0,2,2,528,4,0,0,0,0,0,0,0,7,2009,4,82000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
30,3,60.0,5400,1,3,0,5,6,1920,1950,0.0,3,4,0,1,3,3,0,0,691,691,1,691,0,0,691,0,0,1,0,2,1,0,4,0,5,1920.0,2,1,216,1,0,20,94,0,0,0,0,1,2007,0,86000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,75.0,11957,1,0,4,8,5,2006,2006,53.0,2,4,2,2,3,3,24,0,1550,1574,1,1574,0,0,1574,0,0,2,0,3,1,2,7,1,2,2006.0,1,3,824,4,144,104,0,0,0,0,0,7,2008,4,232000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
90,3,69.0,11500,1,0,0,5,6,1976,1976,164.0,3,4,1,3,3,3,0,0,1680,1680,1,1680,0,0,1680,0,0,2,0,4,2,3,8,0,5,1976.0,2,2,528,4,0,0,0,0,0,0,0,6,2007,4,136905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
120,3,43.0,3182,1,3,4,7,5,2005,2006,16.0,2,4,2,2,3,3,16,0,1330,1346,1,1504,0,0,1504,0,0,2,0,1,1,2,7,1,2,2005.0,0,2,457,4,156,0,0,0,0,0,0,5,2009,4,181000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
80,3,65.0,8385,1,3,4,5,8,1977,1977,220.0,2,4,1,2,1,0,595,0,390,985,1,985,0,0,985,0,0,2,0,3,1,3,6,0,5,1977.0,2,1,328,4,210,0,0,0,0,0,0,11,2008,4,149900,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
